,Drop index,Predicted y,RMSE,R^2,MAE,RMSE %,R^2 %,MAE %
116,0b1110100,"[42.77393548  3.41445161 13.40129032 32.72519355 57.74154839  8.06290323
 32.90654839 10.22816129 53.02806452 29.52374194 36.91329032 48.91996774
 33.73958065 38.66       14.66948387 14.08996774 15.95622581 52.63967742
 35.73125806 41.73151613 34.43906452 13.77       27.49783871 14.59667742
 30.44377419 48.12196774 29.20109677 53.80616129  9.85919355 48.04935484
 22.84809677 47.22035484 54.51948387 35.69051613 39.79051613 37.80016129
 23.93883871 38.28203226 32.69587097 71.90732258 12.23803226 30.60232258
 52.32445161 35.89803226 52.11619355 45.17041935 58.83606452 25.6206129
 35.76887097 13.32006452 18.34319355 19.61883871 38.45141935 34.56274194
 22.2816129  46.43203226 41.14016129 10.26570968 39.35506452 52.77203226
 15.8186129  53.52254839 40.7976129  45.5273871  24.648      26.00732258
 40.26864516 28.09580645 37.68774194 66.04990323 61.62096774 24.11632258
 44.55303226 36.08716129 50.53012903 12.59822581 24.185      18.27787097
 38.49435484 40.96925806 24.14416129 59.35612903 39.90067742 23.27406452
 29.11548387 28.95132258 56.6613871  34.83854839 50.65180645 26.10729032
 29.06232258 24.40870968 64.0756129  30.72332258 22.84809677 21.98477419
 27.11141935 24.56003226 38.98258065 49.40348387 43.4643871  15.72506452
 46.3146129  10.93441935 22.84809677 49.60787097 15.24570968 15.6096129
 20.60512903 18.29       15.24251613 37.38603226  8.50851613 52.64187097
 33.42267742 37.85167742 50.48370968 32.72054839 63.67103226 21.44532258
 71.85122581 50.03596774 53.68723656 35.08922581 45.55219355 33.6183871
 22.986      43.4486129  41.22090323 56.86811828 33.03932258 17.76854839
 33.77174194 37.14629032 44.81216129 21.77932258 14.67109677 54.36931183
 24.55393548 52.97003226 35.99503226 41.35264516 33.44680645 24.49777419
 28.42451613 33.07287097 32.87083871 21.86916129 23.87351613 39.46509677
 32.74403226 24.33687097 27.21593548 43.01932258 21.14129032 39.17187097
 15.8186129  28.80851613 44.86416129 52.11574194 24.56364516 37.02529032
 36.66087097 19.41609677 14.70751613 40.78367742 37.30325806 28.54919355
 19.86696774 54.38512903 39.25183871 61.49087097 27.48148387 42.80187097
 61.51382796 27.81025806 22.10193548 15.99287097 38.59874194 43.36319355
 31.11225806 23.14122581 49.88170968 33.51770968 59.25664516 37.38829032
 63.52996774 74.1576129  57.95922581 33.75580645 34.28012903 22.20045161
 31.88867742 22.60145161 59.80032258 24.03732258 27.46206452 11.475
 51.54732258 47.26974194 56.97341935 37.99080645]",5.977092186061331,0.8441713561908947,4.078326413286487,1.4697016492301376,0.9098067479168497,1.3866959616836463
117,0b1110101,"[41.74861505 21.37       34.67333333 34.025      49.39737634 21.37
 30.05333333 16.04       40.42333333 64.15       36.64622581 45.26204516
 28.415      45.062      38.43666667 24.5        30.835      51.78336129
 36.15       42.55       31.71731398 12.25       34.46       38.7275
 22.46       38.16333333 29.73818495 41.0875     33.09666667 48.64877419
 18.64483871 51.3125     58.13333333 35.9425     25.53666667 65.45
 23.55912903 35.95       18.775      50.7725     16.55       19.44
 43.69       35.66864516 51.41       32.84       56.35064516 26.23703226
 39.51090538 14.99730645 34.29       26.55582796 39.705      20.08
 32.83709677 39.81922581 39.39320323 25.22       25.22       49.31666667
 17.25474194 36.66       30.7925     45.44993548 22.96054839 45.39166667
 20.12333333 31.085      27.08666667 51.3125     64.15       23.08333333
 44.60333333 27.185      34.14       31.97       45.062      16.33087097
 33.374      26.14464516 26.31754839 23.87       25.22       38.16333333
 39.705      30.38432258 56.27358065 31.38778495 32.84       45.11496774
 18.47       25.83893548 63.29296774 26.18666667 15.08258065 51.41
 26.8        60.49333333 64.15       45.9525     43.93032258 32.704
 34.46       18.14333333 14.82258065 37.54       34.51       15.91716129
 20.96967742 18.26083871 21.94666667 37.41390323 26.685      50.715
 31.39517634 73.8975     37.46714286 40.88666667 44.05333333 31.4356129
 59.8        51.49929892 51.565      34.61648387 18.775      55.58333333
 23.86       42.14070968 29.28       42.55       27.0425     41.29
 35.46805376 33.09666667 45.50248387 39.97796774 30.7925     42.55
 34.025      52.84333333 60.838      40.212      38.43666667 44.60333333
 28.57096774 27.39045806 21.94666667 11.22425806 25.88322581 29.2325
 38.61       26.47103226 23.39082581 28.6025     32.704      35.08741935
 17.4363871  29.62141935 36.15       49.31666667 43.69       31.97
 38.77843011 37.14270968 31.41       28.415      30.58433011  9.93832258
 39.81922581 43.905      40.42333333 45.39166667 16.55       27.09
 53.675      51.565      27.0425     31.97       28.04       18.775
 17.45264516 25.67       37.5875     12.65333333 46.58833333 20.12333333
 59.058      56.         54.95923963 33.38396774 23.08333333 18.47
 22.46       11.96       52.81080645 16.04       35.95       15.58
 60.49333333 35.95       23.87       58.13333333]",12.944196316595477,0.2691679835777988,10.445330162278887,3.1828364164808347,0.2900961350871461,3.5515786836719383
118,0b1110110,"[45.95751613  2.76580645  9.88632258 39.6996129  53.23364516  8.64890323
 33.31883871  9.40096774 54.3373871  29.79203226 37.7025     46.5886129
 33.61       38.66       15.73090323 16.16383871 16.85045161 49.81070968
 34.62748387 38.67545161 35.32851613 17.12780645 27.41193548 16.60819355
 42.56519355 52.83616129 30.95625806 60.52690323 15.63009677 48.66109677
 21.77319355 49.63435484 54.2996129  32.66016129 38.96987097 42.82045161
 20.88       36.37625806 33.73093548 68.75764516 14.5383871  32.91396774
 52.7153871  36.46896774 51.27564516 46.81703226 56.61       26.42496774
 38.04912903 14.94854839 18.13       16.555      32.60229032 28.97848387
 14.69041935 48.51683871 39.89041935  9.33283871 41.28509677 40.46258065
 25.86335484 52.04454839 46.65816129 46.17474194 21.56448387 25.76006452
 39.13587097 25.80658065 41.77751613 66.1363871  55.06770968 21.49716129
 45.6646129  36.05690323 52.68245161 14.03783871 24.185      15.94587097
 26.82767742 26.90487097 21.71458065 58.93916129 43.88551613 24.0136129
 17.05506452 30.16706452 54.35141935 34.28077419 53.5626129  29.22932258
 42.56096774 23.24387097 51.82141935 29.38990323 21.8156129  22.55103226
 28.36948387 25.75041935 42.53467742 44.77180645 43.44496774 14.41568817
 42.71151613 23.48374194 21.8156129  51.73558065 20.54854839 16.16496774
 21.31803226 17.27333333 14.58974194 37.06951613  8.90735484 53.23587097
 28.85       43.693      62.57432258 35.27229032 55.48780645 16.2526129
 70.10784946 42.41790323 58.47417204 42.66774194 44.04683871 34.005
 21.31725806 53.52       38.33145161 58.90241935 38.34758065 13.76022581
 32.40493548 41.30780645 44.57416129 14.21       16.82045161 50.66996774
 25.66077419 41.64358065 37.28658065 46.54332258 35.23548387 24.62583871
 28.47077419 30.86793548 37.68425806 21.37067742 14.41054839 37.5223871
 31.25922581 21.87374194 28.41570968 43.37583871 20.56416129 48.15419355
 25.86335484 29.79548387 45.52296774 46.05483871 24.62583871 37.60758065
 34.66712903 15.1816129  23.48374194 48.71029032 39.21374194 29.43177419
 19.19596774 48.58       35.64051613 61.50441935 32.51249462 39.67712903
 57.22025806 30.73316129 22.8616129  17.05506452 40.70274194 39.02248387
 19.7546129  23.20525806 44.8326129  29.97141935 59.32732258 36.17212903
 60.21383871 67.70645161 52.68396774 34.08967742 37.32367742 22.4143871
 43.56009677 39.87309677 53.23364516 19.7546129  27.4323871  11.47480645
 60.00558065 43.42758065 53.90570968 42.28745161]",7.309089398479378,0.7669796069755475,5.4767242893644195,1.797225207328504,0.8266132424696607,1.8621735206320498
119,0b1110111,"[42.49318065 21.37       34.67333333 35.87666667 51.74883871 21.37
 30.05333333 16.04       40.42333333 64.15       37.7025     46.82211613
 26.872      45.062      38.43666667 24.5        27.656      49.92343011
 36.15       42.55       31.06855376 27.295      34.46       38.7275
 22.46       38.16333333 29.24211767 41.0875     33.09666667 49.5686129
 21.0375     51.3125     58.13333333 35.9425     27.656      65.45
 20.88       35.95       18.775      50.7725     16.55       19.44
 44.14666667 35.39596774 51.41       32.84       54.16600215 26.34932258
 39.47522581 15.03625806 28.492      21.87919355 39.705      20.08
 33.04       35.87666667 39.77396774 25.22       25.22       49.31666667
 28.59116129 36.66       30.7925     44.85009677 21.08883871 45.39166667
 20.12333333 31.085      27.08666667 51.3125     64.15       23.08333333
 44.14666667 28.2325     38.188      31.97       45.062      18.16974194
 33.374      24.44       22.79920968 23.87       25.22       38.16333333
 39.705      30.34958065 54.03616129 33.30895699 32.84       47.77806452
 18.47       23.15719355 46.02474194 26.18666667 14.82       51.41
 26.8        60.49333333 64.15       45.9525     43.73477419 31.02125
 34.46       22.56555556 14.82       37.54       27.929      16.19532258
 21.23004839 17.27333333 21.94666667 38.34509677 19.88333333 48.10153763
 26.31011613 73.8975     37.46714286 38.188      44.05333333 31.38
 59.8        42.88603226 51.565      42.38693548 18.775      55.58333333
 23.86       53.34909677 28.2325     42.55       28.492      41.29
 31.91148387 33.09666667 43.50462903 39.44       30.7925     42.55
 35.87666667 43.77444444 60.838      40.212      38.43666667 44.14666667
 28.11516129 27.43976959 21.94666667 10.99741935 15.65712903 29.2325
 38.61       22.79920968 23.61763226 28.6025     31.02125    46.00090323
 28.59116129 29.73525806 36.15       49.31666667 44.14666667 31.97
 34.19564516 37.81       22.56555556 26.872      26.16806452  9.62
 35.87666667 43.905      40.42333333 45.39166667 16.55       27.09
 53.675      51.565      28.492      31.97       29.82714286 18.775
 17.24       26.91888889 37.5875     12.65333333 46.58833333 20.12333333
 61.57666667 56.         45.5661321  33.70219355 23.08333333 18.47
 22.46       26.92       51.74883871 16.04       35.95       15.58
 60.49333333 35.95       23.87       58.13333333]",13.061024882972852,0.25591611920506385,10.66934340440955,3.2115632842180326,0.2758139214816104,3.627746755264797
120,0b1111000,"[40.76567742  4.53067742 15.43858065 45.77412903 61.55419355  8.27570968
 39.93103226  9.64854839 52.06322581 30.54106452 36.77322581 51.583
 34.63012903 38.66       13.47503226 15.87906452 16.55419355 51.01745161
 24.63306452 30.65525806 37.72648387 13.51090323 31.97245161  8.41545161
 31.35212903 47.58341935 28.24380645 52.3663871  15.85925806 46.92925806
 22.77929032 45.33880645 50.00080645 28.81896774 40.20025806 37.8156129
 23.53570968 41.02893548 30.39806452 61.87506452 16.20348387 41.89164516
 51.73658065 36.28883871 37.66803226 39.47070968 47.63912903 26.02216129
 32.74864516 13.27619355 18.38819355 21.47635484 45.54422581 36.54167742
 24.37793548 49.30209677 39.22016129  9.57622581 39.01980645 52.5696129
 15.70270968 49.566      41.97090323 44.87593548 28.54696774 27.66564516
 43.189      25.81006452 57.61196774 65.15583871 57.98458065 25.33670968
 41.176      32.89722581 53.72987097 17.842      24.185      13.87687097
 38.75751613 38.18022581 29.47725806 54.81722581 39.11274194 17.43406452
 37.14293548 29.77787097 50.01612903 39.05954839 47.7243871  28.43141935
 28.33087097 26.01032258 65.28590323 36.36187097 31.95990323 15.85819355
 31.03290323 15.9553871  37.64864516 47.65967742 43.57377419 17.63251613
 50.54012903 12.053      22.70296774 46.21419355 15.88041935 17.3313871
 21.16535484 18.20670968 15.07945161 37.68912903  9.24280645 51.45719355
 31.09158065 32.03903226 47.05170968 43.86790323 58.24983871 20.13674194
 71.11616129 51.19954839 48.46       32.07474194 37.94367742 33.79222581
 23.07409677 42.30583871 43.27658065 54.14739247 31.78212903 18.71258065
 35.70064516 39.50590323 44.4756129  26.09377419 14.05622581 57.2356129
 49.50135484 52.90374194 35.89070968 41.14122581 31.87374194 16.59377419
 29.86432258 37.72648387 45.53874194 21.01290323 25.68312903 41.93235484
 33.03264516 30.12890323 24.67632258 41.67835484 24.16887097 37.39729032
 15.70270968 29.95806452 36.50174194 52.29264516 17.35203226 44.49113978
 35.50409677 18.03470968 15.50916129 40.83212903 31.01570968 25.91464516
 22.95896774 50.73277419 38.31570968 62.31508065 33.08916129 40.99732258
 59.512      24.13       23.45729032 30.081      37.94367742 36.93235484
 31.46183871 25.02064516 47.99222581 33.22987097 59.74435484 39.27880645
 61.92909677 73.63651613 66.9306129  33.87977419 34.28254839 22.38516129
 31.40041935 31.24706452 62.77251613 38.64516129 32.02922581 11.47106452
 38.34319355 50.94296774 52.4013871  35.27274194]",6.852318499944956,0.7951940993887291,4.738687905887363,1.6849102350980452,0.8570214473895593,1.6112293909005326
121,0b1111001,"[40.80654839 21.37       34.67333333 34.025      50.54850538 21.37
 30.05333333 16.04       40.42333333 64.15       36.73587097 50.47804731
 28.415      46.565      38.43666667 24.41480645 30.835      51.47896774
 36.15       42.55       35.88894946 13.91170968 34.46       31.2143
 22.46       38.16333333 28.06433011 41.0875     33.09666667 46.33077419
 18.38277419 52.806      58.13333333 35.9425     27.94       65.45
 23.66754839 35.95       25.22       31.2        16.55       19.44
 43.69       36.13829032 51.41       32.84       48.30974194 26.41909677
 32.97990323 13.2643871  34.22187097 33.39631183 39.705      20.08
 32.86212903 40.00706452 33.37453226 25.22       25.22       49.31666667
 23.45501613 36.66       30.7925     44.475      22.92976452 52.56666667
 20.12333333 24.31       27.08666667 52.806      64.15       23.08333333
 44.60333333 27.185      34.14       30.27051613 46.565      12.44612903
 33.374      25.07154839 26.59206452 23.87       25.22       38.16333333
 39.705      31.66870968 49.91796774 34.88290323 32.84       47.24309677
 18.47       26.27458065 65.79874194 23.86       15.05335484 51.41
 26.8        60.49333333 64.15       45.9525     43.86617742 32.704
 34.46       16.952      15.15303226 37.54       34.51       16.99590323
 21.24377419 18.2233871  21.94666667 37.50654839 26.685      52.14603226
 44.05333333 73.8975     37.46714286 40.88666667 44.05333333 31.66070968
 59.8        49.46880645 43.536      31.69390323 25.22       54.29863502
 23.86       40.57964516 29.28       42.55       27.0425     41.29
 35.45670968 33.09666667 45.39929032 39.77645161 30.7925     42.55
 34.025      52.84333333 60.838      40.212      38.43666667 44.60333333
 29.18567742 35.88172366 21.94666667 24.31       28.85678387 29.2325
 38.61       27.03935484 21.00629355 28.6025     32.704      36.86612903
 23.45501613 29.6291321  36.15       49.31666667 43.69       30.27051613
 27.285      37.14109677 31.41       28.415      18.47        9.91883871
 40.00706452 43.905      40.42333333 38.21666667 16.55       27.09
 53.675      43.536      27.0425     30.27051613 25.22       25.22
 17.35432258 25.67       37.5875     12.65333333 45.44857143 20.12333333
 59.058      56.         57.50849247 33.65029032 23.08333333 18.47
 22.46       11.96467742 57.92763441 16.04       35.95       15.58
 60.49333333 35.95       23.87       58.13333333]",12.953563308518477,0.2681098762450752,10.23738801995406,3.1851396574296134,0.2889557585696627,3.4808750420785923
122,0b1111010,"[40.94477419  6.23577419 14.43074194 40.21990323 60.47929032  9.42419355
 45.18325806 11.22870968 51.77174194 27.91790323 36.80387097 44.91274194
 35.56870968 38.66       14.47141935 17.03293548 21.74441935 52.05025806
 27.97109677 27.37732258 37.53951613 19.36332258 32.80567742  8.29822581
 32.55341935 49.46083871 31.84458065 51.68732258 19.02996774 45.26780645
 23.3836129  44.22867742 47.30474194 26.83474194 37.888      39.33109677
 24.96848387 41.07825806 30.82909677 55.47932258 19.24277419 42.20477419
 51.68564516 38.09858065 34.51164516 35.93416129 35.30406452 24.46951613
 32.93680645 13.54606452 18.53035484 23.54141935 36.11196774 32.53793548
 30.05880645 49.13432258 43.89422581 10.40848387 39.30535484 49.96193548
 15.15483871 50.51783871 42.23293548 36.24341935 33.44754839 30.15787097
 42.55858065 26.12083871 54.00748387 63.96325806 46.48609677 23.21683871
 41.72190323 33.79383871 53.86219355 19.73       24.185      13.11183871
 40.67925806 34.77180645 28.51296774 55.41790323 39.54551613 18.14390323
 31.82158065 24.56067742 40.02112903 43.03058065 48.3723871  29.88732258
 28.57277419 24.46167742 64.77212903 49.18332258 29.9126129  19.332
 30.58422581 20.83535484 36.95767742 45.73512903 42.44222581 15.08332258
 51.25122581 17.13748387 23.07987097 46.05240323 21.31929032 17.30445161
 25.76922581 18.14725806 14.93625806 36.62906452 10.40029032 48.92851613
 28.8636129  40.17829032 48.61235484 40.21948387 49.10112903 21.47912903
 71.06277419 48.80883871 48.46       34.97393548 39.19067742 32.66674194
 21.39790323 44.53032258 42.64377419 57.71364516 35.02445161 15.47825806
 35.09509677 51.93545161 44.50806452 24.80783871 16.03883871 55.39254839
 42.17067742 41.73332258 35.26912903 43.03083871 27.20903226 16.38667742
 29.19167742 37.53951613 51.85729032 20.77887097 26.337      43.5522043
 32.50403226 28.662      26.34274194 45.12945161 24.45032258 39.03622581
 15.15483871 27.63396774 37.0203871  48.69622581 18.28735484 38.99412903
 35.72545161 16.12835484 17.06996774 41.37964516 29.51493548 33.57367742
 20.54329032 46.82577419 37.10912903 65.30380645 35.0006129  38.14570968
 49.44558065 24.13       22.03267742 31.4916129  39.19067742 37.22025806
 38.18170968 23.67112903 40.92245161 31.88725806 60.01883871 38.38867742
 58.76325806 70.33596774 57.39770968 33.42735484 35.53803226 22.08767742
 34.90448387 35.6743871  61.63751613 35.27303226 33.10390323 11.63741935
 35.41729032 51.5543871  50.7093871  33.69148387]",7.808686696200711,0.7340356795722724,5.537540216118387,1.9200707231002478,0.7911078830013816,1.8828519047263275
123,0b1111011,"[41.18322581 21.37       34.67333333 34.025      48.22124731 21.37
 30.05333333 16.04       40.42333333 64.15       36.8        44.76989032
 25.742      46.565      38.43666667 24.14880645 30.835      54.12487097
 36.15       42.55       23.3520129  19.42858065 34.46       27.98822581
 22.46       38.16333333 29.79147849 41.0875     33.09666667 45.40541935
 18.91125806 52.806      58.13333333 35.9425     27.94       65.45
 24.91148387 35.95       25.22       31.2        16.55       19.44
 43.69       36.14548387 51.41       32.84       38.19229831 25.18548387
 32.91467742 13.46258065 34.29       37.10139785 39.705      20.08
 32.98116129 39.58       31.63267742 25.22       25.22       49.31666667
 13.55832258 36.66       30.7925     36.42722581 32.56274194 52.56666667
 20.12333333 24.31       27.08666667 52.806      64.15       23.08333333
 44.60333333 27.185      34.14       31.25754839 46.565      12.42364516
 33.374      24.44       26.66617742 23.87       25.22       38.16333333
 39.705      27.12287097 40.02287097 43.11077419 32.84       43.95903226
 18.47       25.16696774 65.69887097 23.86       14.8603871  51.41
 26.8        60.49333333 64.15       45.9525     44.05954839 32.704
 34.46       16.952      15.17980645 37.54       34.51       17.18809677
 25.66212903 18.25193548 21.94666667 37.53712903 19.88333333 51.21641935
 44.05333333 73.8975     37.46714286 40.88666667 44.05333333 30.29983871
 59.8        49.3516129  43.536      33.37951613 25.22       55.45585315
 23.86       46.01780645 29.28       42.55       27.0425     41.29
 35.47345161 33.09666667 44.658      41.65087097 30.7925     42.55
 34.025      43.77444444 60.838      40.212      38.43666667 44.60333333
 30.03245161 23.29007742 21.94666667 24.31       24.27040323 29.2325
 38.61       26.88869355 21.62971398 28.6025     32.704      38.78153763
 13.63406452 26.07306452 36.15       49.31666667 43.69       31.25754839
 27.285      37.81       31.41       25.742      18.47        9.75564516
 39.58       43.905      40.42333333 38.21666667 16.55       27.09
 53.675      43.536      27.0425     31.25754839 25.22       25.22
 18.31619355 25.67       37.5875     12.65333333 45.44857143 20.12333333
 61.57666667 56.         54.75660215 33.51709677 23.08333333 18.47
 22.46       11.96654839 54.79775914 16.04       35.95       15.58
 60.49333333 35.95       23.87       58.13333333]",13.28795255133381,0.2298354579045463,10.681811377520235,3.2673623179394484,0.24770545574497035,3.6319860647782876
124,0b1111100,"[44.51045161  6.00409677 12.556      40.21780645 52.76916129  9.25280645
 37.14748387 14.01741935 49.25929032 37.04454839 36.89319355 49.13645161
 37.90322581 38.66       13.9786129  16.76822581 15.29012903 52.08264516
 26.91193548 35.31125806 29.61964516 16.16793548 34.13480645 14.13970968
 32.88954839 48.54806452 27.74951613 52.04306452  8.32125806 47.11119355
 28.82948387 45.96190323 51.24190323 37.79132258 39.61687097 43.0886129
 23.81396774 40.62677419 30.10370968 64.57922581 14.80496774 44.14270968
 51.55432258 34.65019355 44.54345161 41.89180645 51.70964516 26.34174194
 32.83590323 13.29448387 18.63580645 19.9773871  42.40209677 34.99516129
 23.5423871  49.52496774 41.26858065 11.71835484 38.93822581 51.66970968
 17.40945161 39.07703226 38.85887097 46.00493548 17.28619355 26.29048387
 42.04819355 31.06258065 63.24235484 66.24954839 60.15322581 22.83096774
 42.18522581 34.67503226 52.81345161 17.01051613 24.185      19.0206129
 39.09022581 47.7663871  28.75225806 54.46329032 39.91116129 16.292
 35.339      31.21635484 50.90290323 35.79625806 50.36680645 33.38216129
 29.17019355 26.2883871  65.84070968 36.09258065 29.49677419 16.36693548
 35.04674194 18.1723871  39.82174194 48.88393548 43.97396774 17.91332258
 52.67706452 12.22506452 29.22625806 45.00903226 18.71793548 16.62151613
 20.70870968 18.30190323 15.16812903 36.13887097 10.40219355 53.22593548
 55.28712903 39.27680645 48.45658065 34.95354839 52.06503226 20.96883871
 66.03275269 53.56012903 48.46       30.64816129 40.38883871 32.62922581
 24.07490323 41.74125806 39.79329032 59.23730108 33.38725806 21.41109677
 29.82416129 38.74458065 43.95954839 25.61332258 14.23874194 43.5993871
 38.5683871  52.15441935 40.44832258 42.75754839 28.30458065 17.78987097
 28.76735484 29.56367742 46.73006452 25.40519355 23.08332258 46.83643011
 32.40432258 28.75225806 24.20703226 42.21187097 25.31206452 35.5606129
 17.40945161 30.17470968 36.56725806 51.45896774 17.86270968 39.17932258
 34.12712903 19.59870968 14.5386129  40.73803226 31.19935484 25.87093548
 24.57883871 45.45270968 34.92906452 62.82890323 26.71645161 39.24148387
 60.50703226 24.13       26.48409677 24.66364516 40.38883871 36.68896774
 27.447      25.75825806 44.71277419 32.99274194 59.02406452 37.33996774
 62.38987097 68.64435484 66.15558065 33.27054839 35.88587097 24.9656129
 35.06090323 27.54519355 63.47129032 36.27964516 34.085      11.53190323
 36.89883871 52.90887097 51.46477419 41.95164516]",6.796368034564451,0.7985250020808801,4.809020334291493,1.6711526271031936,0.8606113319831892,1.6351435371850664
125,0b1111101,"[45.57262581 21.37       34.67333333 34.025      47.34005376 21.37
 30.05333333 16.04       40.42333333 64.15       36.83719355 49.27048387
 28.415      46.565      38.43666667 24.92035484 30.835      52.44370968
 36.15       42.55       25.67448387 12.25       34.46       38.7275
 22.46       38.16333333 30.34309892 41.0875     33.09666667 46.69174194
 18.60506452 52.806      58.13333333 35.9425     25.53666667 65.45
 24.27674194 35.95       25.22       50.7725     16.55       19.44
 43.69       34.77106452 51.41       32.84       50.32276344 26.66322581
 32.57012903 13.00264516 35.50974194 33.80780645 39.705      20.08
 33.01593548 39.80593548 38.99619355 25.22       25.22       49.31666667
 18.75153226 36.66       30.7925     45.35745161 14.67980645 45.39166667
 20.12333333 24.31       27.08666667 52.806      64.15       23.08333333
 44.60333333 27.185      34.14       31.97       46.565      14.73506452
 33.374      24.44       26.09195161 23.87       25.22       38.16333333
 39.705      35.18104839 51.90887097 33.2211828  32.84       47.99180645
 18.47       26.55464516 65.91       23.86       15.11964516 51.41
 26.8        60.49333333 64.15       45.9525     43.27883871 32.704
 34.46       18.14333333 14.82529032 37.54       34.51       16.06325806
 20.64083871 18.27267742 21.94666667 36.57003226 26.685      52.23348387
 44.05333333 73.8975     37.46714286 40.88666667 44.05333333 31.8146129
 59.8        52.98851613 43.536      31.0256129  25.22       55.08714286
 23.86       41.72545161 29.28       42.55       27.0425     41.29
 32.44064516 33.09666667 45.82325806 39.69158065 30.7925     42.55
 34.025      52.84333333 60.838      40.212      38.43666667 44.60333333
 28.59677419 25.67448387 21.94666667 24.31       24.64606452 29.2325
 38.61       26.09195161 18.70104516 28.6025     32.704      34.16317204
 18.75153226 30.11032258 36.15       49.31666667 43.69       31.97
 27.285      37.65645161 31.41       28.415      18.47       12.03570968
 39.80593548 43.905      40.42333333 45.39166667 16.55       27.09
 53.675      43.536      27.0425     31.97       25.22       25.22
 17.85032258 25.67       37.5875     12.65333333 45.44857143 20.12333333
 59.058      56.         61.12981505 33.42683871 23.08333333 18.47
 22.46       11.96       61.50425806 16.04       35.95       15.58
 60.49333333 35.95       23.87       58.13333333]",12.772676429004028,0.2884077600462256,10.225893338504351,3.140661550539034,0.3108318285349444,3.476966667237573
126,0b1111110,"[50.955       3.00219355 11.155      40.02854839 74.60377419  8.84283871
 42.25845161 10.31206452 49.18919355 32.30922581 40.65       39.625
 33.61       38.66       10.205      15.93083871 16.82567742 50.59393548
 25.98974194 32.41316129 19.89474194 17.16564516 31.92570968 13.82374194
 47.68016129 50.2803871  22.86822581 60.0913871   7.09535484 42.345
 26.535      50.82283871 51.07767742 32.32877419 38.8623871  38.13096774
 20.88       40.18896774 31.46       59.93325806 15.75       46.245
 52.96       42.64       50.25587097 27.07474194 40.87       26.23
 33.06       19.85       18.13       16.61780645 39.71048387 27.788
 14.58225806 48.0006129  41.86333333  9.34374194 40.84829032 41.32487097
 32.96       51.35770968 46.91841935 33.685      12.18       25.79580645
 41.53922581 37.87093548 69.38974194 65.46845161 39.14135484 20.47574194
 45.94       34.95       50.54541935 13.84989247 24.185      25.02509677
 29.1433871  81.11129032 29.95303226 57.05883871 41.33022581 12.79122581
 16.85667742 30.22       37.38322581 44.69       41.29148387 52.12822581
 36.71767742 22.19       65.82335484 53.39625806 39.80325806 10.6843871
 32.32774194 20.65270968 36.028      45.81241935 34.77       24.02167742
 46.72916129 23.59412903 39.80325806 47.08122581 21.09064516 22.435
 28.4        17.27333333 13.95754839 32.24        8.87341935 31.18
 36.89245161 34.38103226 69.76703226 45.33835484 41.28154839 15.93083871
 73.32774194 49.77       48.46       38.8        41.12935484 32.15054839
 26.35551613 44.69       38.86122581 55.10525806 37.06603226 13.8373871
 26.535      54.24812903 44.24445161 14.41606452 17.08048387 34.79967742
 51.18670968 41.23974194 37.72074194 48.94019355 24.54106452 18.05325806
 29.34564516 19.83103226 55.55       32.48564516 25.9225     57.21002151
 31.98290323 29.95303226 36.295      39.25703226 20.63535484 42.635
 32.96       33.66       36.61229032 45.88987097 18.05325806 37.73893548
 36.79122581 15.03       23.59412903 47.09054839 22.68290323 25.02509677
 19.60322581 45.76348387 37.16232258 60.99954839 39.47346237 43.33196774
 60.32167742 24.13       22.67296774 16.85667742 41.12935484 38.12
 19.89474194 22.67212903 48.94548387 29.74854839 59.49       38.36890323
 70.94       70.16083871 69.76703226 33.06       37.47658065 22.38877419
 47.12096774 39.83564516 74.60377419 19.83103226 31.98290323 11.47425806
 50.49503226 46.64       56.03009677 38.10364516]",10.184666266501505,0.5475600061848767,7.490139385712758,2.504298134073019,0.5901334899163996,2.5467667337214412
